1.73790e-02 3.21380e-02 5 0.00000e+00 0.00000e+00 1.02996e+00 3.12675e-01 7.96543e+00 1.03335e+00 1.80049e+00 -1.93751e+01 1.03842e+00 2.72266e+00 1.56002e+01 1.38082e+02 9.75886e-02
-4.77593e-02 1.23866e-02 5 0.00000e+00 0.00000e+00 9.63212e-01 5.18241e+00 -7.41202e+00 9.65942e-01 3.63195e-01 1.97336e+01 9.63921e-01 6.54298e-01 -2.59199e+01 1.00558e+02 2.56255e-01
4.18700e-02 -5.66024e-03 5 0.00000e+00 0.00000e+00 9.95571e-01 1.97140e+00 -9.99578e+00 9.95899e-01 3.14993e+00 1.11454e+01 9.82071e-01 4.41639e+00 -1.14277e+01 1.40088e+02 3.15582e-01
2.62306e-02 -5.88206e-03 5 0.00000e+00 0.00000e+00 9.95897e-01 1.80994e+00 -1.07933e+01 1.01047e+00 3.14798e+00 9.63584e+00 9.89551e-01 4.59268e+00 -1.14749e+01 1.59439e+02 3.95949e-01
4.27898e-02 2.95206e-02 5 0.00000e+00 0.00000e+00 1.05321e+00 2.40048e-01 6.35931e+00 1.02574e+00 2.24382e+00 -2.96756e+01 1.02233e+00 2.46186e+00 3.74431e+01 1.27301e+02 1.92259e-01
2.49123e-03 -8.17132e-02 5 0.00000e+00 0.00000e+00 1.05351e+00 3.95927e+00 1.84328e+01 1.06842e+00 5.08525e+00 -4.15014e+01 1.06661e+00 5.48651e+00 2.48528e+01 8.75047e+01 2.10431e-02
-6.44788e-03 8.16597e-03 5 0.00000e+00 0.00000e+00 9.79120e-01 4.88786e+00 -7.44759e+00 1.00700e+00 1.65419e-01 8.70936e+00 1.00063e+00 1.45444e+00 -1.22722e+01 1.63279e+02 3.87293e-01
3.86852e-03 4.32488e-02 5 0.00000e+00 0.00000e+00 1.02055e+00 4.81863e-01 1.55022e+01 1.03968e+00 1.55183e+00 -2.01036e+01 1.05592e+00 2.65495e+00 1.37850e+01 1.24509e+02 1.85937e-01
6.12730e-02 7.25460e-03 5 0.00000e+00 0.00000e+00 9.98440e-01 2.24689e+00 -1.50833e+01 9.84662e-01 2.94092e+00 1.93629e+01 9.58951e-01 4.27101e+00 -1.07411e+01 1.15974e+02 1.42993e-01
-6.96824e-02 1.85557e-03 5 0.00000e+00 0.00000e+00 9.60648e-01 5.39471e+00 -9.91349e+00 9.44516e-01 3.11617e-01 2.44771e+01 9.41132e-01 5.57022e-01 -2.20810e+01 8.28208e+01 1.33119e-01
-4.87957e-02 1.04128e-03 5 0.00000e+00 0.00000e+00 9.72611e-01 5.23452e+00 -8.49874e+00 9.66877e-01 1.86049e-01 1.37182e+01 9.57075e-01 8.28967e-01 -1.76134e+01 1.07580e+02 3.11170e-01
-5.50761e-02 -5.28697e-03 5 0.00000e+00 0.00000e+00 9.74688e-01 5.31696e+00 -9.91615e+00 9.63185e-01 1.02448e-01 1.57256e+01 9.48714e-01 8.24891e-01 -1.50151e+01 1.02623e+02 2.26424e-01
1.90132e-02 -5.83270e-02 5 0.00000e+00 0.00000e+00 1.02549e+00 3.82019e+00 2.40439e+01 1.04255e+00 4.59020e+00 -3.28459e+01 1.06212e+00 5.82451e+00 8.77261e+00 1.14839e+02 4.46218e-04
-3.11718e-02 7.89058e-03 5 0.00000e+00 0.00000e+00 9.73891e-01 5.07679e+00 -7.76502e+00 9.82993e-01 2.20759e-01 1.10968e+01 9.75874e-01 1.04529e+00 -2.12072e+01 1.29012e+02 4.46115e-01
-4.49876e-02 -1.42833e-02 5 0.00000e+00 0.00000e+00 9.87544e-01 5.28025e+00 -1.07372e+01 9.78902e-01 6.21121e+00 1.80431e+01 9.51354e-01 1.04328e+00 -1.33216e+01 1.17240e+02 1.42885e-01
-2.17115e-03 -2.92106e-02 5 0.00000e+00 0.00000e+00 1.03612e+00 3.33872e+00 9.05201e+00 1.01632e+00 4.90969e+00 -1.12005e+01 1.02712e+00 6.04911e+00 1.25473e+01 1.55294e+02 3.17037e-01
2.11028e-02 -2.15861e-04 5 0.00000e+00 0.00000e+00 1.00121e+00 1.76405e+00 -1.16593e+01 1.01654e+00 3.09098e+00 9.43495e+00 9.85561e-01 4.65498e+00 -1.01169e+01 1.65638e+02 3.95413e-01
4.19032e-02 -1.61307e-02 5 0.00000e+00 0.00000e+00 9.85265e-01 1.93558e+00 -8.92881e+00 9.94530e-01 3.28416e+00 1.34521e+01 9.90719e-01 4.37105e+00 -1.36665e+01 1.39542e+02 2.53646e-01
7.51738e-03 2.81078e-02 5 0.00000e+00 0.00000e+00 1.02026e+00 3.07107e-01 8.50894e+00 1.02678e+00 1.61794e+00 -1.53661e+01 1.04278e+00 2.81813e+00 1.12194e+01 1.43871e+02 1.24301e-01
1.87061e-03 -4.86256e-02 5 0.00000e+00 0.00000e+00 1.03432e+00 3.55205e+00 1.13369e+01 1.03584e+00 4.90538e+00 -1.47709e+01 1.04336e+00 5.84070e+00 1.06327e+01 1.31130e+02 1.95934e-01
-3.66610e-02 -2.12336e-03 5 0.00000e+00 0.00000e+00 9.80926e-01 5.15265e+00 -8.60222e+00 9.80064e-01 1.10285e-01 1.20173e+01 9.65446e-01 1.05604e+00 -1.66754e+01 1.25281e+02 3.55554e-01
-2.31891e-03 1.80488e-02 5 0.00000e+00 0.00000e+00 1.01033e+00 2.45860e-01 8.59116e+00 1.01225e+00 1.48892e+00 -1.34132e+01 1.04508e+00 2.93955e+00 8.91459e+00 1.54337e+02 1.32365e-01
6.70783e-03 -3.98150e-03 5 0.00000e+00 0.00000e+00 1.02210e+00 3.95793e-02 8.32679e+00 9.94914e-01 1.60388e+00 -9.65007e+00 1.02903e+00 3.12739e+00 8.32706e+00 1.76919e+02 2.66264e-01
-3.86482e-02 -2.33908e-02 5 0.00000e+00 0.00000e+00 9.98484e-01 5.27479e+00 -1.22306e+01 9.94007e-01 6.01235e+00 2.58355e+01 9.50351e-01 1.17729e+00 -1.11766e+01 1.25231e+02 4.93128e-02
3.01547e-02 -2.85700e-02 5 0.00000e+00 0.00000e+00 9.73349e-01 1.80146e+00 -8.46955e+00 1.00523e+00 3.43260e+00 1.55219e+01 1.00890e+00 4.47980e+00 -1.64805e+01 1.53458e+02 2.32955e-01
3.36759e-03 -7.60197e-02 5 0.00000e+00 0.00000e+00 1.04808e+00 3.89361e+00 1.80115e+01 1.06297e+00 4.99828e+00 -2.92160e+01 1.06225e+00 5.57848e+00 1.56463e+01 9.65357e+01 7.06462e-02
6.46446e-04 -4.29073e-02 5 0.00000e+00 0.00000e+00 1.03442e+00 3.48495e+00 1.09236e+01 1.03008e+00 4.90731e+00 -1.35252e+01 1.03884e+00 5.89448e+00 1.12422e+01 1.38056e+02 2.42097e-01
4.50947e-02 2.02295e-03 5 0.00000e+00 0.00000e+00 1.00238e+00 2.03751e+00 -1.11179e+01 9.95343e-01 3.05364e+00 1.22141e+01 9.73592e-01 4.40988e+00 -1.03334e+01 1.35927e+02 2.74382e-01
-6.15439e-03 -2.79673e-02 5 0.00000e+00 0.00000e+00 1.03982e+00 3.32033e+00 8.51991e+00 1.01455e+00 4.95035e+00 -1.12087e+01 1.02297e+00 6.05532e+00 1.31889e+01 1.56703e+02 3.18983e-01
4.90178e-03 -2.32938e-02 5 0.00000e+00 0.00000e+00 1.02934e+00 3.29640e+00 9.08064e+00 1.01081e+00 4.82483e+00 -1.05928e+01 1.02907e+00 6.13279e+00 1.06238e+01 1.62513e+02 3.00741e-01
3.66962e-02 -3.91443e-02 5 0.00000e+00 0.00000e+00 1.00099e+00 3.67077e+00 2.27080e+01 1.01111e+00 4.28965e+00 -2.59813e+01 1.06527e+00 6.03067e+00 8.36372e+00 1.35212e+02 8.92225e-02
1.00107e-02 1.89573e-02 5 0.00000e+00 0.00000e+00 1.02205e+00 2.25861e-01 7.74424e+00 1.01850e+00 1.64912e+00 -1.37602e+01 1.03506e+00 2.90886e+00 1.02339e+01 1.53725e+02 1.32899e-01
3.59341e-02 -3.20549e-02 5 0.00000e+00 0.00000e+00 9.69847e-01 1.84392e+00 -8.03347e+00 9.99681e-01 3.52886e+00 1.83124e+01 1.00750e+00 4.36692e+00 -1.85759e+01 1.44557e+02 1.84697e-01
-1.49984e-02 1.88735e-02 5 0.00000e+00 0.00000e+00 9.67538e-01 4.93507e+00 -6.79483e+00 9.98211e-01 2.90115e-01 1.00761e+01 1.00014e+00 1.27060e+00 -2.22945e+01 1.50041e+02 4.85461e-01
-1.58237e-02 -1.15690e-02 5 0.00000e+00 0.00000e+00 9.96741e-01 5.00357e+00 -9.43515e+00 1.00394e+00 6.25584e+00 1.09618e+01 9.77040e-01 1.39178e+00 -1.06185e+01 1.53060e+02 2.93139e-01
-3.26495e-02 -2.58912e-02 5 0.00000e+00 0.00000e+00 1.00366e+00 5.22760e+00 -1.20045e+01 1.00098e+00 5.98807e+00 2.20171e+01 9.53164e-01 1.25513e+00 -1.05395e+01 1.32395e+02 1.18243e-02
1.52414e-02 5.16796e-02 5 0.00000e+00 0.00000e+00 1.03354e+00 5.12690e-01 1.47031e+01 1.05324e+00 1.86063e+00 -2.97243e+01 1.05524e+00 2.45348e+00 1.63268e+01 1.11199e+02 2.14891e-02
1.55011e-03 8.81599e-03 5 0.00000e+00 0.00000e+00 1.01458e+00 1.57358e-01 8.18290e+00 1.00561e+00 1.54618e+00 -1.11285e+01 1.03749e+00 3.01743e+00 8.63539e+00 1.63870e+02 2.03596e-01
-3.49364e-02 -1.40869e-02 5 0.00000e+00 0.00000e+00 9.92303e-01 5.18796e+00 -9.95698e+00 9.87842e-01 6.21975e+00 1.49085e+01 9.59597e-01 1.17003e+00 -1.27941e+01 1.29790e+02 2.08250e-01
-2.23156e-02 -1.07714e-02 5 0.00000e+00 0.00000e+00 9.94175e-01 5.06069e+00 -9.49020e+00 9.97517e-01 6.26700e+00 1.15888e+01 9.72679e-01 1.31413e+00 -1.22261e+01 1.45338e+02 3.04082e-01
-1.06263e-02 -2.00832e-02 5 0.00000e+00 0.00000e+00 1.00608e+00 4.97649e+00 -1.02986e+01 1.01353e+00 6.15270e+00 1.22881e+01 9.72608e-01 1.45847e+00 -8.59713e+00 1.58432e+02 2.11892e-01
-3.62979e-02 -2.65896e-02 5 0.00000e+00 0.00000e+00 1.00240e+00 5.27104e+00 -1.28120e+01 9.99309e-01 5.94711e+00 2.35208e+01 9.49901e-01 1.21877e+00 -1.06046e+01 1.27821e+02 2.21787e-03
1.33019e-02 5.28972e-02 5 0.00000e+00 0.00000e+00 1.03252e+00 5.46286e-01 1.72718e+01 1.05384e+00 1.81184e+00 -3.24403e+01 1.05727e+00 2.45740e+00 1.56555e+01 1.09499e+02 7.44994e-03
4.06254e-03 -4.90723e-02 5 0.00000e+00 0.00000e+00 1.03246e+00 3.56802e+00 1.16812e+01 1.03643e+00 4.87522e+00 -1.48209e+01 1.04529e+00 5.84593e+00 1.03871e+01 1.30515e+02 1.96463e-01
5.95890e-03 -5.25148e-02 5 0.00000e+00 0.00000e+00 1.03188e+00 3.61742e+00 1.22888e+01 1.03991e+00 4.85464e+00 -1.57796e+01 1.04880e+00 5.82157e+00 1.00479e+01 1.26288e+02 1.72030e-01
3.21831e-03 -3.21718e-02 5 0.00000e+00 0.00000e+00 1.03115e+00 3.37999e+00 1.01355e+01 1.01963e+00 4.85476e+00 -1.16565e+01 1.03356e+00 6.02654e+00 1.17837e+01 1.51636e+02 3.05659e-01
1.19413e-02 4.26561e-02 5 0.00000e+00 0.00000e+00 1.02736e+00 4.26113e-01 1.10746e+01 1.04277e+00 1.72280e+00 -2.43857e+01 1.05017e+00 2.60489e+00 1.60297e+01 1.24835e+02 5.27990e-02
3.61911e-03 -5.79522e-02 5 0.00000e+00 0.00000e+00 1.03604e+00 3.66483e+00 1.25584e+01 1.04519e+00 4.90559e+00 -1.73535e+01 1.05035e+00 5.76051e+00 1.03769e+01 1.20074e+02 1.38543e-01
9.34818e-03 -1.29479e-02 5 0.00000e+00 0.00000e+00 1.02543e+00 3.20710e+00 8.56606e+00 1.00026e+00 4.77171e+00 -9.91167e+00 1.02775e+00 6.24033e+00 8.83697e+00 1.73791e+02 2.74261e-01
1.37449e-02 5.09784e-02 5 0.00000e+00 0.00000e+00 1.03200e+00 5.14595e-01 1.51742e+01 1.05197e+00 1.81212e+00 -3.05229e+01 1.05549e+00 2.47722e+00 1.55717e+01 1.12450e+02 3.63977e-03
-1.50676e-04 4.38266e-02 5 0.00000e+00 0.00000e+00 1.01742e+00 5.28467e-01 2.13419e+01 1.03672e+00 1.46628e+00 -2.39593e+01 1.05911e+00 2.67190e+00 1.27990e+01 1.22810e+02 1.75243e-01
-1.06904e-02 -6.36891e-02 5 0.00000e+00 0.00000e+00 1.05011e+00 3.64100e+00 1.04176e+01 1.04691e+00 5.21641e+00 -2.64890e+01 1.04447e+00 5.58928e+00 2.02069e+01 1.11628e+02 7.24090e-02
5.72055e-02 2.50578e-03 5 0.00000e+00 0.00000e+00 9.97766e-01 2.16383e+00 -1.15752e+01 9.84692e-01 3.03462e+00 1.45425e+01 9.65390e-01 4.28854e+00 -1.12236e+01 1.21737e+02 2.21103e-01
-1.57057e-03 -7.76388e-04 5 0.00000e+00 0.00000e+00 9.88312e-01 4.85996e+00 -8.14745e+00 1.01341e+00 7.57255e-02 8.66442e+00 9.95051e-01 1.52071e+00 -9.98302e+00 1.68675e+02 3.53278e-01
2.72489e-02 -1.98140e-04 5 0.00000e+00 0.00000e+00 1.00163e+00 1.83605e+00 -1.14142e+01 1.01087e+00 3.08902e+00 9.93946e+00 9.83717e-01 4.59030e+00 -1.07023e+01 1.57807e+02 3.79868e-01
3.38122e-02 -3.02531e-02 5 0.00000e+00 0.00000e+00 9.71686e-01 1.82978e+00 -8.23608e+00 1.00163e+00 3.48163e+00 1.72779e+01 1.00785e+00 4.41345e+00 -1.71996e+01 1.48034e+02 1.90988e-01
-3.45300e-02 4.23564e-03 5 0.00000e+00 0.00000e+00 9.76037e-01 5.11359e+00 -8.04734e+00 9.80331e-01 1.86266e-01 1.14326e+01 9.70822e-01 1.02533e+00 -1.96463e+01 1.25760e+02 4.15604e-01
-1.20015e-02 -2.21377e-02 5 0.00000e+00 0.00000e+00 1.00776e+00 4.99636e+00 -1.06759e+01 1.01378e+00 6.12318e+00 1.31544e+01 9.70022e-01 1.44938e+00 -8.52022e+00 1.56773e+02 1.86760e-01
-1.91572e-02 -2.94301e-02 5 0.00000e+00 0.00000e+00 1.01257e+00 5.10099e+00 -1.21166e+01 1.01407e+00 5.98878e+00 1.64813e+01 9.59530e-01 1.39902e+00 -8.53471e+00 1.47893e+02 1.12299e-01
8.68845e-03 -5.53246e-02 5 0.00000e+00 0.00000e+00 1.03079e+00 3.66860e+00 1.35128e+01 1.04265e+00 4.81662e+00 -1.71048e+01 1.05254e+00 5.80806e+00 9.71681e+00 1.22582e+02 1.51852e-01
2.96107e-02 3.69965e-02 5 0.00000e+00 0.00000e+00 1.04199e+00 3.17613e-01 7.37360e+00 1.03917e+00 2.06933e+00 -2.46970e+01 1.03530e+00 2.51464e+00 2.24264e+01 1.25880e+02 9.36372e-02
2.78438e-02 4.29715e-03 5 0.00000e+00 0.00000e+00 1.00616e+00 1.85641e+00 -1.19340e+01 1.01192e+00 3.04019e+00 1.04568e+01 9.79177e-01 4.59086e+00 -1.01407e+01 1.56672e+02 3.57128e-01
1.47679e-02 5.88395e-02 5 0.00000e+00 0.00000e+00 1.03673e+00 6.29738e-01 2.16166e+01 1.06104e+00 1.91488e+00 -3.87655e+01 1.06174e+00 2.35841e+00 2.23680e+01 9.90453e+01 6.30714e-02
-2.70959e-02 -2.03139e-02 5 0.00000e+00 0.00000e+00 1.00123e+00 5.14275e+00 -1.07025e+01 9.99611e-01 6.12352e+00 1.65117e+01 9.61602e-01 1.29440e+00 -1.09898e+01 1.39506e+02 1.35606e-01
2.74975e-02 4.16807e-02 5 0.00000e+00 0.00000e+00 1.04100e+00 3.58538e-01 8.03092e+00 1.04412e+00 2.07929e+00 -2.98343e+01 1.04050e+00 2.45797e+00 2.16234e+01 1.20289e+02 3.02618e-03
4.64175e-02 -3.40886e-02 5 0.00000e+00 0.00000e+00 9.67096e-01 1.92236e+00 -7.48458e+00 9.90910e-01 3.68893e+00 3.28670e+01 9.95889e-01 4.09110e+00 -5.04458e+01 1.24260e+02 2.76036e-01
4.13540e-02 -6.49803e-03 5 0.00000e+00 0.00000e+00 9.94817e-01 1.96317e+00 -9.90509e+00 9.96214e-01 3.15983e+00 1.11145e+01 9.83091e-01 4.41901e+00 -1.15582e+01 1.40709e+02 3.17664e-01
1.42382e-02 -5.86214e-02 5 0.00000e+00 0.00000e+00 1.02857e+00 3.76254e+00 1.81528e+01 1.04507e+00 4.71566e+00 -2.28873e+01 1.05866e+00 5.80340e+00 9.15861e+00 1.16933e+02 8.81317e-02
9.97465e-03 -2.10897e-02 5 0.00000e+00 0.00000e+00 1.02457e+00 3.28332e+00 9.33534e+00 1.00834e+00 4.76887e+00 -1.09567e+01 1.03225e+00 6.16126e+00 9.73452e+00 1.64893e+02 2.70200e-01
-8.79550e-03 -2.41435e-03 5 0.00000e+00 0.00000e+00 9.89234e-01 4.92213e+00 -8.28703e+00 1.00700e+00 6.73995e-02 9.26385e+00 9.89665e-01 1.44775e+00 -1.07514e+01 1.60933e+02 3.45363e-01
4.77609e-02 -1.43981e-02 5 0.00000e+00 0.00000e+00 9.86105e-01 1.99277e+00 -8.92304e+00 9.89101e-01 3.27168e+00 1.41859e+01 9.84935e-01 4.30430e+00 -1.43161e+01 1.32441e+02 2.41903e-01
3.57360e-02 -4.06838e-02 5 0.00000e+00 0.00000e+00 1.00252e+00 3.69158e+00 2.38312e+01 1.01306e+00 4.29462e+00 -2.68696e+01 1.06533e+00 6.01621e+00 8.41376e+00 1.33192e+02 9.09322e-02
